# Time-averaged data for fix pt
# TimeStep v_pxy v_pxz v_pyz
115 672.032 -133.053 -260.042
116 654.712 -108.138 -272.794
117 635.711 -69.9514 -293.311
118 615.422 -20.205 -321.323
119 594.383 38.4056 -355.298
120 573.157 102.211 -392.681
121 553.34 167.431 -430.625
122 535.905 229.88 -465.435
123 521.487 285.671 -494.179
124 509.868 331.118 -515.15
125 499.696 363.644 -527.696
126 489.01 382.142 -532.182
127 475.313 386.879 -530.191
128 455.544 380.123 -522.92
129 427.544 365.457 -511.582
130 389.276 347.405 -496.99
131 339.871 330.046 -479.818
132 280.382 316.519 -459.778
133 213.353 308.224 -436.997
134 142.524 305.63 -411.142
135 72.4426 307.297 -382.235
136 7.52389 310.983 -351.46
137 -48.5507 314.555 -320.591
138 -93.604 316.471 -292.345
139 -127.71 316.021 -269.478
140 -152.449 312.983 -255.186
141 -171.183 307.987 -251.648
142 -187.757 302.099 -260.249
143 -206.329 295.573 -281.466
144 -230.095 288.799 -314.541
145 -260.93 282.245 -357.637
146 -298.838 276.024 -408.042
147 -342.091 270.892 -462.637
148 -387.649 267.281 -517.866
149 -432.434 265.681 -570.613
150 -473.366 266.345 -617.378
151 -508.651 268.72 -656.169
152 -537.541 271.802 -685.535
153 -560.561 274.543 -704.918
154 -578.263 276.068 -714.609
155 -591.609 275.749 -716.099
156 -600.627 273.052 -711.015
157 -604.579 268.057 -701.416
158 -602.428 260.08 -689.881
159 -592.964 248.026 -678.524
160 -575.515 231.301 -669.698
161 -550.819 208.848 -664.833
162 -520.23 179.524 -664.841
163 -486.031 142.768 -669.925
164 -450.647 98.3964 -679.412
165 -415.961 46.9732 -692.557
166 -383.701 -10.074 -708.269
167 -354.794 -70.9362 -724.86
168 -329.43 -132.939 -741.764
169 -306.752 -194.134 -758.617
170 -285.866 -252.318 -775.432
171 -265.563 -306.295 -792.593
172 -244.592 -355.539 -811.367
173 -222.733 -400.189 -832.002
174 -200.238 -440.529 -854.471
175 -178.489 -477.383 -878.331
176 -158.98 -511.833 -902.07
177 -143.756 -544.077 -923.698
178 -135.08 -574.525 -940.854
179 -134.533 -603.245 -951.802
180 -142.949 -630.879 -954.884
181 -160.151 -657.563 -949.029
182 -184.481 -684.321 -933.861
183 -213.163 -711.569 -909.219
184 -242.442 -739.528 -875.055
185 -267.751 -766.828 -832.778
186 -284.89 -791.369 -784.371
187 -290.572 -809.53 -732.415
188 -282.578 -817.449 -680.586
189 -260.452 -811.71 -632.939
190 -224.831 -790.627 -592.964
191 -178.086 -753.681 -563.366
192 -123.036 -702.502 -546.064
193 -63.2055 -640.174 -540.935
194 -2.10672 -570.209 -546.514
195 57.3735 -496.755 -560.241
196 112.548 -424.09 -578.953
197 162.056 -355.786 -599.843
198 204.866 -295.18 -619.71
199 240.685 -244.182 -636.3
200 269.223 -204.143 -647.578
201 290.905 -174.475 -652.548
202 305.659 -154.707 -650.936
203 314.054 -142.856 -642.908
204 315.999 -136.76 -630.282
205 311.681 -134.081 -614.835
206 301.499 -132.468 -598.588
207 286.122 -130.405 -584.226
208 266.89 -126.447 -573.134
209 244.928 -120.171 -566.477
210 222.207 -112.512 -564.975
211 200.219 -104.424 -568.492
212 180.579 -97.2779 -577.003
213 163.892 -92.2099 -589.717
214 150.452 -89.9953 -605.089
215 139.854 -90.0384 -621.297
216 130.987 -91.3409 -635.823
217 122.483 -92.1686 -646.223
218 113.316 -90.5044 -649.719
219 102.752 -84.9754 -644.524
220 90.595 -74.7033 -629.853
221 76.9596 -59.6638 -606.117
222 62.3481 -40.5353 -575.132
223 46.8427 -18.8789 -540.26
224 30.8635 3.68439 -504.756
225 14.4129 25.6857 -472.121
226 -1.68093 46.312 -444.594
227 -16.631 64.9713 -423.493
228 -28.0421 81.9507 -409.158
229 -33.9191 97.3684 -401.18
230 -31.8228 111.662 -399.067
231 -20.2221 124.998 -402.481
232 1.43673 138.235 -411.041
233 33.0557 151.626 -424.194
234 72.5161 165.303 -441.175
235 117.256 179.816 -460.866
236 163.844 194.731 -481.553
237 208.732 209.5 -501.238
238 248.954 223.11 -518.072
239 282.475 234.54 -531.126
240 308.591 242.724 -540.039
241 327.373 247.967 -545.285
242 339.887 250.978 -547.396
243 347.544 252.922 -546.442
244 352.36 255.585 -542.112
245 355.956 260.793 -534.063
246 360.146 270.254 -521.784
247 366.883 284.842 -506.156
248 378.169 304.534 -488.727
249 395.728 328.591 -471.811
250 420.733 355.584 -457.737
251 454.28 383.708 -448.663
252 495.844 410.446 -445.753
253 543.577 432.847 -448.633
254 594.379 448.095 -456.201
255 644.423 453.674 -466.135
256 688.939 448.156 -476.302
257 724.073 431.872 -484.476
258 747.155 406.635 -489.233
259 756.768 375.062 -489.651
260 753.09 340.617 -485.702
261 737.388 306.842 -477.826
262 711.526 277.06 -467.119
263 677.839 253.842 -454.516
264 639.286 238.105 -441.154
265 598.369 230.502 -427.447
266 558.301 230.552 -413.88
267 521.139 237.528 -399.861
268 489.315 251.311 -385.152
269 463.642 270.758 -369.069
270 444.476 295.418 -350.718
271 430.96 323.304 -329.86
272 421.094 351.921 -306.918
273 412.898 378.278 -282.336
274 404.654 399.454 -257.594
275 395.948 412.829 -234.037
276 386.174 417.107 -212.592
277 375.239 411.898 -193.869
278 362.932 398.28 -178.109
279 348.545 378.041 -165.055
280 331.559 353.636 -154.507
281 311.847 327.064 -145.722
282 290.246 301.081 -137.86
283 268.619 276.849 -130.012
284 249.617 255.652 -120.89
285 236.138 237.696 -109.003
286 231.131 222.563 -93.2949
287 236.527 209.585 -72.5975
288 252.838 198.044 -46.8725
289 278.958 187.144 -16.8442
290 312.84 176.19 16.352
291 350.92 164.094 50.6762
292 389.214 149.871 83.8183
293 423.653 132.617 112.897
294 451.099 111.524 134.702
295 468.882 86.3367 146.329
296 476.008 57.4365 145.468
297 472.241 25.8326 131.079
298 458.356 -7.04925 103.267
299 435.744 -39.6038 63.5249
300 406.075 -70.4784 13.935
301 371.564 -98.5955 -42.5285
302 333.723 -122.649 -103.358
303 293.905 -141.637 -166.201
304 252.857 -154.586 -229.241
305 210.229 -161.013 -291.068
306 165.219 -160.804 -350.013
307 116.688 -154.067 -404.228
308 63.4076 -141.632 -451.368
309 4.72639 -124.201 -489.263
310 -58.8904 -101.791 -515.658
311 -126.615 -73.9124 -528.833
312 -196.598 -39.2539 -528.068
313 -265.746 2.49613 -514.216
314 -331.189 51.525 -489.249
315 -389.605 106.8 -456.223
316 -437.918 165.551 -418.794
317 -473.978 223.699 -380.568
318 -496.708 276.712 -344.167
319 -506.46 320.008 -311.205
320 -505.065 350.091 -282.72
321 -495.451 365.196 -259.274
322 -480.402 364.518 -241.056
323 -462.83 349.267 -228.445
324 -445.016 321.663 -221.563
325 -428.721 284.449 -220.197
326 -414.296 240.852 -223.66
327 -401.548 193.916 -230.419
328 -390.116 147.276 -239.103
329 -379.239 104.077 -247.633
330 -368.139 66.6385 -254.12
331 -355.661 36.9459 -256.517
332 -341.002 16.1812 -253.619
333 -323.392 4.25835 -244.762
334 -302.665 0.413059 -230.431
335 -279.023 3.35903 -211.887
336 -253.274 12.0786 -191.346
337 -226.417 25.1984 -171.843
338 -199.082 41.497 -156.166
339 -171.753 59.5779 -147.531
340 -144.36 78.4424 -148.612
341 -116.171 96.1303 -160.539
342 -86.0286 110.896 -183.743
343 -53.327 121.347 -216.694
344 -17.9264 126.106 -256.871
345 19.8917 125.278 -300.699
346 58.6022 119.933 -344.102
347 96.715 112.758 -383.241
348 132.388 107.254 -414.966
349 164.072 106.021 -437.359
350 190.902 112.065 -449.32
351 212.099 126.251 -450.426
352 227.027 148.377 -441.238
353 235.316 175.842 -423.022
354 236.739 205.172 -397.609
355 231.759 232.492 -367.217
356 221.687 253.729 -335.238
357 208.594 266.401 -305.279
358 194.452 269.209 -280.975
359 182.098 262.321 -266.013
360 173.004 247.677 -262.54
361 168.311 227.924 -270.977
362 168.257 207.266 -289.788
363 172.052 190.621 -315.312
364 178.648 182.577 -342.917
365 187.422 187.054 -368.039
366 197.244 205.844 -387.192
367 207.578 238.521 -398.983
368 217.252 281.893 -403.389
369 224.924 331.333 -402.491
370 229.089 381.308 -399.073
371 228.05 426.833 -396.224
372 220.191 463.799 -396.575
373 204.045 489.643 -401.728
374 179.492 503.097 -412.343
375 146.965 504 -428.304
376 107.882 493.124 -448.026
377 63.8072 471.624 -470.147
378 16.3343 440.914 -492.466
379 -32.6976 403.031 -513.157
380 -81.5367 360.043 -530.561
381 -128.633 314.519 -543.664
382 -172.175 269.111 -551.503
383 -209.796 226.677 -553.636
384 -239.155 189.758 -549.94
385 -258.112 160.545 -540.341
386 -264.845 140.088 -525.809
387 -258.646 128.447 -507.473
388 -239.009 124.624 -487.773
389 -207.48 126.443 -470.066
390 -166.544 132.096 -457.767
391 -120.395 139.143 -454.607
392 -73.8033 145.99 -463.372
393 -31.8216 151.076 -485.24
394 1.0724 153.526 -519.245
395 21.5862 152.325 -562.754
396 28.2041 146.813 -610.765
397 21.4925 136.808 -656.786
398 3.93877 121.839 -694.488
399 -20.9528 102.072 -718.078
400 -48.934 77.4983 -724.296
401 -76.1812 48.5089 -711.719
402 -99.2683 15.7656 -681.437
403 -115.561 -19.4629 -636.39
404 -123.701 -56.2298 -580.827
405 -123.385 -92.3452 -519.665
406 -115.389 -125.818 -457.346
407 -101.677 -155.312 -397.93
408 -84.674 -179.213 -344.882
409 -66.9916 -196.244 -299.854
410 -50.2939 -206.251 -263.57
411 -36.114 -208.891 -235.836
412 -25.2291 -204.122 -215.342
413 -17.8906 -192.522 -200.36
414 -14.6255 -174.49 -189.729
415 -15.8487 -150.965 -182.313
416 -21.7937 -123.324 -178.053
417 -32.4831 -94.0733 -176.87
418 -47.3304 -66.1554 -179.441
419 -65.352 -42.4439 -185.788
420 -85.6342 -25.4413 -196.418
421 -107.219 -17.4024 -211.961
422 -129.077 -18.3299 -232.428
423 -150.87 -28.0287 -257.52
424 -171.817 -45.2456 -286.082
425 -191.56 -68.6802 -315.709
426 -209.497 -97.512 -343.683
427 -224.956 -131.021 -366.734
428 -237.213 -168.993 -382.594
429 -245.38 -211.591 -389.213
430 -249.002 -258.696 -385.552
431 -247.508 -309.412 -371.615
432 -240.042 -362.335 -348.264
433 -225.712 -415.043 -317.294
434 -204.031 -464.666 -280.754
435 -174.997 -507.816 -241.454
436 -139.054 -541.162 -202.429
437 -97.4735 -561.535 -166.332
438 -51.8189 -567.02 -135.563
439 -4.70674 -556.612 -111.706
440 41.4524 -530.645 -95.3881
441 83.5997 -490.567 -86.582
442 119.569 -439.136 -84.2467
443 147.453 -379.365 -86.6972
444 166.743 -313.97 -91.4847
445 177.014 -245.356 -96.0718
446 178.647 -174.691 -97.8119
447 172.64 -102.299 -94.8753
448 159.868 -27.8892 -85.8919
449 141.929 49.2738 -70.608
450 120.497 129.354 -49.5333
451 97.8895 211.975 -23.8401
452 75.968 295.658 4.31911
453 56.2626 377.67 31.9017
454 39.531 453.974 55.4343
455 26.3415 520.101 71.7377
456 16.0945 571.408 77.7153
457 8.58723 604.588 71.5079
458 3.48445 617.729 52.6469
459 -0.0684522 611.001 21.6861
460 -3.06877 587.131 -19.6826
461 -6.61958 550.165 -68.8384
462 -11.1613 505.856 -123.253
463 -16.6899 459.471 -180.124
464 -21.8712 415.536 -236.557
465 -24.4637 377.141 -289.724
466 -21.6578 345.898 -336.612
467 -10.8122 321.726 -375.441
468 9.78459 304.329 -404.524
469 40.8582 291.851 -423.291
470 80.978 282.27 -431.467
471 127.488 273.604 -429.415
472 177.89 263.463 -417.633
473 228.915 249.723 -396.622
474 277.748 230.143 -368.116
475 321.787 203.019 -333.695
476 358.928 166.498 -296.411
477 387.809 119.91 -259.384
478 407.221 62.9642 -226.249
479 416.734 -3.26577 -199.674
480 416.315 -76.5545 -181.824
481 407.641 -153.384 -173.075
482 392.426 -229.513 -172.784
483 372.688 -300.37 -179.125
484 351.807 -362.023 -189.592
485 332.041 -410.906 -200.461
486 315.32 -445.292 -208.015
487 302.388 -464.864 -208.682
488 292.942 -471.077 -199.181
489 285.409 -466.198 -177.689
490 278.09 -453.156 -143.805
491 268.67 -434.308 -99.4234
492 256.012 -411.655 -47.8657
493 239.864 -385.851 6.18021
494 220.427 -357.324 57.81
495 199.135 -326.192 102.402
496 177.916 -293.282 137.293
497 158.626 -259.668 160.684
498 142.789 -226.857 172.702
499 132.1 -196.591 174.467
500 126.905 -170.155 167.676
501 127.388 -147.514 154.07
502 132.551 -128.33 135.631
503 140.862 -111.81 113.508
504 150.467 -97.0933 89.2054
505 159.069 -84.4338 64.0524
506 164.743 -74.4682 39.8241
507 166.08 -68.6162 18.0274
508 162.496 -67.5265 0.989456
509 154.291 -71.2275 -9.72473
510 141.946 -78.6182 -12.9291
511 126.977 -87.746 -7.85668
512 110.429 -95.9059 4.8175
513 93.4858 -100.691 23.3111
514 76.6399 -100.792 44.87
515 60.271 -95.4648 66.3577
516 44.2049 -84.8834 84.4495
517 27.8663 -70.085 96.8895
518 10.4282 -51.7409 102.149
519 -8.5781 -30.2471 99.4711
520 -29.4084 -6.39607 88.5785
521 -51.5112 19.7349 69.8012
522 -73.5738 47.7892 43.0773
523 -94.1185 77.335 9.25219
524 -111.299 107.656 -30.4498
525 -123.507 137.929 -74.1987
526 -129.678 166.585 -119.805
527 -129.781 192.291 -163.539
528 -124.41 213.231 -202.537
529 -115.184 227.94 -233.795
530 -103.517 235.617 -255.137
531 -91.5588 235.84 -265.916
532 -80.4584 229.367 -266.484
533 -71.2793 218.579 -258.229
534 -64.2278 206.235 -243.356
535 -59.2711 196.104 -224.302
536 -56.1186 191.148 -203.272
537 -54.4913 193.359 -182.158
538 -54.6819 203.673 -162.073
539 -57.1871 221.457 -143.834
540 -61.9518 245.435 -127.791
541 -68.4811 273.32 -113.679
542 -75.7251 302.974 -101.45
543 -81.5453 332.59 -91.364
544 -83.2554 360.696 -84.2237
545 -78.545 386.266 -80.8876
546 -66.8444 408.775 -82.2138
547 -49.071 428.733 -87.8643
548 -27.7673 446.368 -96.5035
549 -7.14515 461.661 -106.112
550 8.66622 474.57 -114.649
551 15.9516 483.884 -120.42
552 12.8209 488.892 -122.797
553 -0.451962 488.362 -121.393
554 -22.0037 481.835 -117.001
555 -48.7774 470.34 -109.519
556 -77.2615 455.306 -98.9458
557 -104.708 439.001 -84.8521
558 -129.6 423.471 -66.7701
559 -151.287 411.173 -44.3925
560 -171.112 403.477 -18.6114
561 -190.511 400.983 9.62439
562 -211.488 403.816 37.7152
563 -235.601 411.08 63.0793
564 -263.369 420.56 82.8635
565 -294.251 430.193 94.4967
566 -326.377 438.313 95.7373
567 -356.948 443.313 85.7511
568 -383.65 444.437 64.5534
569 -403.828 440.998 33.1589
570 -415.561 432.715 -6.50691
571 -418.123 420.32 -51.7093
572 -411.22 404.916 -100.115
573 -395.114 387.895 -148.926
574 -371.036 370.949 -196.314
575 -340.463 355.007 -241.269
576 -305.93 340.776 -282.703
577 -269.927 328.438 -320.404
578 -235.009 318.029 -354.09
579 -203.879 309.519 -383.203
580 -179.242 303.108 -407.038
581 -162.89 298.956 -425.026
582 -155.795 296.637 -436.884
583 -158.224 295.674 -442.229
584 -169.636 295.084 -441.697
585 -188.081 293.452 -436.523
586 -211.438 290.243 -428.512
587 -236.09 284.842 -420.48
588 -258.814 277.649 -414.754
589 -276.422 269.783 -413.104
590 -285.781 262.386 -416.952
591 -284.741 255.983 -426.828
592 -271.763 250.198 -442.472
593 -246.289 243.029 -463.278
594 -208.827 232.06 -487.88
595 -161.411 214.677 -514.479
596 -107.947 188.902 -540.75
597 -53.2405 154.169 -564.514
598 -2.28389 111.621 -583.263
599 40.2778 64.1189 -594.911
600 71.5802 14.7107 -598.259
601 89.7176 -32.5614 -593.563
602 94.7933 -74.7362 -581.628
603 87.7719 -109.009 -564.62
604 70.7729 -133.687 -544.972
605 46.4525 -148.394 -524.955
606 17.3336 -153.606 -506.656
607 -13.5972 -150.27 -491.588
608 -43.4659 -140.338 -479.941
609 -69.3074 -125.828 -470.965
610 -88.9246 -108.572 -463.842
611 -100.812 -90.4823 -457.161
612 -104.426 -72.9864 -449.961
613 -100.346 -57.6175 -441.382
614 -90.3168 -45.4758 -430.974
615 -77.0863 -37.8483 -418.076
616 -63.2467 -35.966 -402.16
617 -51.5214 -40.7305 -382.999
618 -44.2891 -53.3914 -360.729
619 -43.114 -74.0562 -336.402
620 -48.6032 -101.841 -311.472
621 -60.7031 -134.753 -288.499
622 -78.6348 -169.72 -268.713
623 -101.215 -203.427 -253.363
624 -127.006 -232.715 -242.38
625 -154.296 -255.501 -234.949
626 -181.763 -270.582 -229.757
627 -207.836 -277.771 -225.605
628 -230.866 -278.121 -221.899
629 -249.613 -272.708 -218.8
630 -262.711 -262.509 -216.612
631 -269.809 -248.343 -216.686
632 -270.971 -230.791 -220.231
633 -266.902 -210.222 -228.86
634 -258.776 -186.377 -243.538
635 -248.067 -159.403 -264.013
636 -235.782 -128.566 -289.21
637 -222.815 -93.6873 -316.093
638 -210.079 -54.6682 -341.277
639 -198.205 -12.0908 -361.046
640 -188.083 32.5448 -372.058
641 -180.685 77.3984 -372.545
642 -176.385 119.974 -362.325
643 -175.391 158.537 -342.679
644 -176.956 191.084 -316.383
645 -179.395 216.31 -287.142
646 -180.037 233.537 -258.653
647 -176.827 242.819 -233.475
648 -167.545 245.553 -213.8
649 -150.515 244.804 -200.307
650 -125.187 243.888 -192.902
651 -92.0004 247.08 -190.945
652 -52.2135 257.333 -193.803
653 -8.10863 276.664 -200.475
654 37.2094 305.13 -210.938
655 80.3982 341.115 -225.039
656 118.037 382.033 -242.693
657 147.002 424.53 -264.193
658 165.473 465.09 -288.936
659 172.98 500.374 -315.85
660 170.609 527.392 -343.452
661 161.138 544.485 -369.505
662 148.351 550.776 -391.466
663 137.037 546.175 -406.83
664 130.979 531.104 -413.42
665 133.579 506.33 -410.375
666 145.651 472.873 -398.419
667 166.934 432.117 -379.231
668 194.611 386.191 -356.492
669 225.596 336.839 -334.52
670 256.17 286.559 -317.093
671 283.318 237.777 -306.814
672 304.998 192.925 -304.433
673 319.959 154.018 -309.124
674 327.808 122.465 -317.929
675 328.405 98.7355 -327.631
676 321.656 82.9537 -334.2
677 307.031 74.611 -334.789
678 284.15 72.8871 -328.279
679 253.077 77.4189 -314.864
680 214.369 88.0799 -296.424
681 169.672 104.52 -276.777
682 121.996 126.308 -259.68
683 74.7122 151.925 -248.755
684 31.1867 178.69 -246.855
685 -5.54797 203.426 -255.067
686 -34.0532 222.645 -273.248
687 -54.0243 233.445 -300.385
688 -66.2722 234.011 -334.539
689 -72.7458 223.389 -373.648
690 -75.6424 201.911 -415.756
691 -77.8209 170.649 -458.65
692 -80.9868 130.701 -500.56
693 -87.3983 82.966 -539.985
694 -98.1579 28.7311 -575.502
695 -113.832 -30.1828 -606.469
696 -134.992 -91.1282 -633.049
697 -161.122 -150.791 -655.475
698 -191.347 -205.516 -675.305
699 -224.501 -251.805 -694.233
700 -258.557 -286.992 -714.683
701 -291.55 -310.098 -738.767
702 -321.578 -321.107 -767.675
703 -346.5 -321.141 -802.021
704 -364.984 -312.106 -840.971
705 -375.588 -296.53 -882.909
706 -378.022 -276.517 -924.617
707 -372.629 -254.599 -963.259
708 -360.549 -233.129 -995.836
709 -343.605 -214.272 -1020.41
710 -323.65 -199.956 -1036.29
711 -302.858 -191.315 -1044.01
712 -282.751 -189.073 -1044.88
713 -265.283 -192.969 -1040.15
714 -251.478 -202.457 -1031.13
715 -242.293 -216.407 -1018.29
716 -238.253 -233.247 -1001.48
717 -238.977 -251.59 -980.272
718 -244.143 -270 -953.846
719 -253.008 -287.208 -921.945
720 -264.64 -302.275 -885.363
721 -278.068 -314.482 -845.155
722 -292.888 -322.863 -803.317
723 -308.654 -327.214 -762.026
724 -324.65 -327.684 -723.532
725 -340.801 -324.14 -689.357
726 -356.845 -316.989 -660.675
727 -372.478 -306.681 -637.932
728 -387.661 -293.957 -621.384
729 -401.592 -279.878 -610.815
730 -413.837 -266.742 -605.603
731 -423.777 -257.185 -605.431
732 -430.779 -254.058 -609.869
733 -434.86 -260.416 -618.033
734 -435.732 -277.456 -629.268
735 -433.351 -305.504 -642.796
736 -427.812 -342.761 -657.864
737 -418.861 -385.601 -673.601
738 -406.022 -429.287 -688.731
739 -388.406 -468.6 -702.462
740 -365.224 -498.663 -713.136
741 -336.142 -515.949 -719.082
742 -301.392 -519.006 -718.522
743 -261.81 -508.481 -709.683
744 -218.699 -487.653 -691.524
745 -173.681 -460.332 -663.626
746 -128.534 -431.332 -626.507
747 -85.0783 -404.521 -581.282
748 -45.1824 -382.235 -529.755
749 -10.6628 -365.534 -474.402
750 17.4823 -353.925 -417.393
751 39.0075 -346.173 -361.865
752 55.1026 -340.597 -310.279
753 66.6776 -335.727 -264.604
754 75.553 -330.448 -227.095
755 83.6938 -324.009 -199.247
756 92.4162 -315.76 -182.572
757 102.408 -305.46 -177.926
758 113.737 -293.193 -185.284
759 126.062 -279.527 -203.34
760 138.958 -265.488 -229.936
761 151.905 -252.353 -261.878
762 164.935 -241.587 -294.798
763 178.435 -234.601 -324.784
764 192.775 -232.264 -347.919
765 208.061 -234.645 -361.363
766 223.689 -241.063 -363.638
767 238.43 -249.83 -354.405
768 250.69 -258.612 -334.643
769 259.204 -264.256 -306.968
770 263.654 -263.678 -274.053
771 263.902 -254.223 -239.591
772 261.373 -234.864 -206.13
773 257.344 -205.972 -176.03
774 253.849 -169.746 -150.336
775 252.94 -128.907 -129.834
776 256.05 -86.8132 -113.743
777 264.355 -46.2204 -101.58
778 278.307 -9.38627 -91.4786
779 297.602 22.6501 -82.0514
780 320.732 49.0333 -71.8382
781 345.636 69.4998 -59.3016
782 369.72 84.4193 -43.9815
783 390.493 94.831 -25.2242
784 405.667 102.137 -2.60482
785 413.507 108.026 22.9678
786 413.139 114.442 50.563
787 404.074 123.138 78.225
788 386.019 134.27 104.207
789 359.323 147.897 126.76
790 324.289 163.108 144.055
791 281.426 177.917 155.293
792 231.926 191.549 160.186
793 177.295 202.599 158.966
794 120.278 210.932 151.901
795 63.4905 216.662 139.63
796 10.4937 219.608 122.73
797 -35.993 219.882 101.511
798 -73.9281 217.263 76.082
799 -102.067 212.201 47.0118
800 -121.034 205.268 14.6149
801 -132.303 197.745 -21.1776
802 -139.033 191.634 -60.7309
803 -143.954 188.11 -104.52
804 -149.767 187.718 -153.066
805 -158.409 189.69 -206.331
806 -171.014 192.271 -263.265
807 -188.062 192.28 -321.586
808 -209.863 186.469 -378.5
809 -236.25 171.945 -430.235
810 -267.048 147.043 -472.827
811 -301.928 111.192 -503.571
812 -339.642 65.1526 -519.977
813 -377.935 10.9251 -521.412
814 -413.664 -48.6926 -508.068
815 -443.586 -110.686 -481.369
816 -464.498 -171.661 -443.852
817 -473.972 -228.701 -398.56
818 -470.319 -278.649 -348.723
819 -453.372 -318.481 -297.601
820 -423.67 -345.981 -248.664
821 -382.992 -359.001 -204.601
822 -334.405 -356.658 -168.018
823 -280.833 -339.914 -140.645
824 -226.504 -310.789 -123.816
825 -175.894 -273.477 -118.383
826 -133.215 -232.389 -124.368
827 -102.525 -192.4 -140.907
828 -87.0175 -158.001 -165.904
829 -88.3643 -132.341 -196.352
830 -107.37 -117.128 -227.83
831 -142.895 -112.949 -255.3
832 -192.192 -119.128 -274.031
833 -251.65 -133.668 -279.406
834 -316.064 -153.9 -268.697
835 -379.796 -176.83 -240.742
836 -437.11 -198.863 -196.399
837 -483.136 -217.061 -138.554
838 -514.322 -229.364 -71.8039
839 -529.269 -234.41 -1.61934
840 -528.302 -232.061 66.251
841 -513.94 -223.003 126.368
842 -489.077 -208.247 174.405
843 -456.813 -188.947 207.474
844 -420.21 -166.321 224.849
845 -381.897 -141.642 226.844
846 -343.753 -116.895 215.086
